#;;;
#;Cross section name aliases for RFM6 / English language setting;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;name;alias;visible name
#;;;
US;HSS152.4X50.8X9.5;HSS152.4X50.8X9.5;
US;HSS152.4X127X6.4;HSS152.4X127X6.4;
US;HSS177.8X101.6X6.4;HSS177.8X101.6X6.4;
US;HSS203.2X76.2X6.4;HSS203.2X76.2X6.4;
US;HSS254X127X4.8;HSS254X127X4.8;
US;HSS304.8X76.2X4.8;HSS304.8X76.2X4.8;
US;HSS152.4X152.4X6.4;HSS152.4X152.4X6.4;
US;HSS177.8X127X6.4;HSS177.8X127X6.4;
US;HSS203.2X101.6X6.4;HSS203.2X101.6X6.4;
US;HSS228.6X76.2X6.4;HSS228.6X76.2X6.4;
US;HSS254X50.8X6.4;HSS254X50.8X6.4;
US;HSS127X127X7.9;HSS127X127X7.9;
US;HSS152.4X101.6X7.9;HSS152.4X101.6X7.9;
US;HSS177.8X76.2X7.9;HSS177.8X76.2X7.9;
US;HSS203.2X50.8X7.9;HSS203.2X50.8X7.9;
US;HSS203.2X203.2X4.8;HSS203.2X203.2X4.8;
US;HSS228.6X177.8X4.8;HSS228.6X177.8X4.8;
US;HSS254X152.4X4.8;HSS254X152.4X4.8;
US;HSS304.8X101.6X4.8;HSS304.8X101.6X4.8;
US;HSS114.3X114.3X9.5;HSS114.3X114.3X9.5;
US;HSS127X101.6X9.5;HSS127X101.6X9.5;
US;HSS152.4X76.2X9.5;HSS152.4X76.2X9.5;
US;HSS254X76.2X6.4;HSS254X76.2X6.4;
US;HSS139.7X139.7X7.9;HSS139.7X139.7X7.9;
US;HSS152.4X127X7.9;HSS152.4X127X7.9;
US;HSS177.8X101.6X7.9;HSS177.8X101.6X7.9;
US;HSS203.2X76.2X7.9;HSS203.2X76.2X7.9;
US;HSS254X88.9X6.4;HSS254X88.9X6.4;
US;HSS101.6X101.6X12.7;HSS101.6X101.6X12.7;
US;HSS127X76.2X12.7;HSS127X76.2X12.7;
US;HSS228.6X228.6X74.8;HSS228.6X228.6X74.8;
US;HSS254X203.2X4.8;HSS254X203.2X4.8;
US;HSS304.8X152.4X4.8;HSS304.8X152.4X4.8;
US;HSS355.6X101.6X4.8;HSS355.6X101.6X4.8;
US;HSS177.8X177.8X6.4;HSS177.8X177.8X6.4;
US;HSS203.2X152.4X6.4;HSS203.2X152.4X6.4;
US;HSS228.6X127X6.4;HSS228.6X127X6.4;
US;HSS254X101.6X6.4;HSS254X101.6X6.4;
US;HSS304.8X50.8X6.4;HSS304.8X50.8X6.4;
US;HSS127X127X9.5;HSS127X127X9.5;
US;HSS152.4X101.6X9.5;HSS152.4X101.6X9.5;
US;HSS177.8X76.2X9.5;HSS177.8X76.2X9.5;
US;HSS203.2X50.8X9.5;HSS203.2X50.8X9.5;
US;HSS152.4X152.4X7.9;HSS152.4X152.4X7.9;
US;HSS177.8X127X7.9;HSS177.8X127X7.9;
US;HSS203.2X101.6X7.9;HSS203.2X101.6X7.9;
US;HSS228.6X76.2X7.9;HSS228.6X76.2X7.9;
US;HSS254X50.8X7.9;HSS254X50.8X7.9;
US;HSS254X127X6.4;HSS254X127X6.4;
US;HSS304.8X76.2X6.4;HSS304.8X76.2X6.4;
US;HSS254X254X4.8;HSS254X254X4.8;
US;HSS304.8X203.2X4.8;HSS304.8X203.2X4.8;
US;HSS355.6X152.4X4.8;HSS355.6X152.4X4.8;
US;HSS406.4X101.6X4.8;HSS406.4X101.6X4.8;
US;HSS139.7X139.7X9.5;HSS139.7X139.7X9.5;
US;HSS152.4X127X9.5;HSS152.4X127X9.5;
US;HSS177.8X101.6X9.5;HSS177.8X101.6X9.5;
US;HSS203.2X76.2X9.5;HSS203.2X76.2X9.5;
US;HSS114.3X114.3X12.7;HSS114.3X114.3X12.7;
US;HSS127X101.6X12.7;HSS127X101.6X12.7;
US;HSS152.4X76.2X12.7;HSS152.4X76.2X12.7;
US;HSS254X76.2X7.9;HSS254X76.2X7.9;
US;HSS203.2X203.2X6.4;HSS203.2X203.2X6.4;
US;HSS228.6X177.8X6.4;HSS228.6X177.8X6.4;
US;HSS254X152.4X6.4;HSS254X152.4X6.4;
US;HSS304.8X101.6X6.4;HSS304.8X101.6X6.4;
US;HSS254X88.9X7.9;HSS254X88.9X7.9;
US;HSS152.4X152.4X9.5;HSS152.4X152.4X9.5;
US;HSS177.8X127X9.5;HSS177.8X127X9.5;
US;HSS203.2X101.6X9.5;HSS203.2X101.6X9.5;
US;HSS228.6X76.2X9.5;HSS228.6X76.2X9.5;
US;HSS254X50.8X9.5;HSS254X50.8X9.5;
US;HSS177.8X177.8X7.9;HSS177.8X177.8X7.9;
US;HSS203.2X152.4X7.9;HSS203.2X152.4X7.9;
US;HSS228.6X127X7.9;HSS228.6X127X7.9;
US;HSS254X101.6X7.9;HSS254X101.6X7.9;
US;HSS304.8X50.8X7.9;HSS304.8X50.8X7.9;
US;HSS127X127X12.7;HSS127X127X12.7;
US;HSS152.4X101.6X12.7;HSS152.4X101.6X12.7;
US;HSS177.8X76.2X12.7;HSS177.8X76.2X12.7;
US;HSS228.6X228.6X6.4;HSS228.6X228.6X6.4;
US;HSS254X203.2X6.4;HSS254X203.2X6.4;
US;HSS304.8X152.4X6.4;HSS304.8X152.4X6.4;
US;HSS355.6X101.6X6.4;HSS355.6X101.6X6.4;
US;HSS304.8X304.8X4.8;HSS304.8X304.8X4.8;
US;HSS254X127X7.9;HSS254X127X7.9;
US;HSS304.8X76.2X7.9;HSS304.8X76.2X7.9;
US;HSS254X76.2X9.5;HSS254X76.2X9.5;
US;HSS304.8X88.9X7.9;HSS304.8X88.9X7.9;
US;HSS254X88.9X9.5;HSS254X88.9X9.5;
US;HSS203.2X203.2X7.9;HSS203.2X203.2X7.9;
US;HSS228.6X177.8X7.9;HSS228.6X177.8X7.9;
US;HSS254X152.4X7.9;HSS254X152.4X7.9;
US;HSS304.8X101.6X7.9;HSS304.8X101.6X7.9;
US;HSS152.4X127X12.7;HSS152.4X127X12.7;
US;HSS177.8X101.6X12.7;HSS177.8X101.6X12.7;
US;HSS203.2X76.2X12.7;HSS203.2X76.2X12.7;
US;HSS254X254X6.4;HSS254X254X6.4;
US;HSS304.8X203.2X6.4;HSS304.8X203.2X6.4;
US;HSS355.6X152.4X6.4;HSS355.6X152.4X6.4;
US;HSS406.4X101.6X6.4;HSS406.4X101.6X6.4;
US;HSS177.8X177.8X9.5;HSS177.8X177.8X9.5;
US;HSS203.2X152.4X9.5;HSS203.2X152.4X9.5;
US;HSS228.6X127X9.5;HSS228.6X127X9.5;
US;HSS254X101.6X9.5;HSS254X101.6X9.5;
US;HSS254X127X9.5;HSS254X127X9.5;
US;HSS152.4X152.4X12.7;HSS152.4X152.4X12.7;
US;HSS177.8X127X12.7;HSS177.8X127X12.7;
US;HSS203.2X101.6X12.7;HSS203.2X101.6X12.7;
US;HSS228.6X76.2X12.7;HSS228.6X76.2X12.7;
US;HSS304.8X254X6.4;HSS304.8X254X6.4;
US;HSS228.6X228.6X7.9;HSS228.6X228.6X7.9;
US;HSS254X203.2X7.9;HSS254X203.2X7.9;
US;HSS304.8X152.4X7.9;HSS304.8X152.4X7.9;
US;HSS355.6X101.6X7.9;HSS355.6X101.6X7.9;
US;HSS304.8X88.9X9.5;HSS304.8X88.9X9.5;
US;HSS203.2X203.2X9.5;HSS203.2X203.2X9.5;
US;HSS228.6X177.8X9.5;HSS228.6X177.8X9.5;
US;HSS254X152.4X9.5;HSS254X152.4X9.5;
US;HSS304.8X101.6X9.5;HSS304.8X101.6X9.5;
US;HSS304.8X304.8X6.4;HSS304.8X304.8X6.4;
US;HSS355.6X254X6.4;HSS355.6X254X6.4;
US;HSS406.4X203.2X6.4;HSS406.4X203.2X6.4;
US;HSS457.2X152.4X6.4;HSS457.2X152.4X6.4;
US;HSS508X101.6X6.4;HSS508X101.6X6.4;
US;HSS254X88.9X12.7;HSS254X88.9X12.7;
US;HSS254X254X7.9;HSS254X254X7.9;
US;HSS304.8X203.2X7.9;HSS304.8X203.2X7.9;
US;HSS355.6X152.4X7.9;HSS355.6X152.4X7.9;
US;HSS406.4X101.6X7.9;HSS406.4X101.6X7.9;
US;HSS177.8X177.8X12.7;HSS177.8X177.8X12.7;
US;HSS203.2X152.4X12.7;HSS203.2X152.4X12.7;
US;HSS228.6X127X12.7;HSS228.6X127X12.7;
US;HSS254X101.6X12.7;HSS254X101.6X12.7;
US;HSS152.4X152.4X15.9;HSS152.4X152.4X15.9;
US;HSS203.2X101.6X15.9;HSS203.2X101.6X15.9;
US;HSS228.6X228.6X9.5;HSS228.6X228.6X9.5;
US;HSS254X203.2X9.5;HSS254X203.2X9.5;
US;HSS304.8X152.4X9.5;HSS304.8X152.4X9.5;
US;HSS355.6X101.6X9.5;HSS355.6X101.6X9.5;
US;HSS304.8X254X7.9;HSS304.8X254X7.9;
US;HSS254X254X9.5;HSS254X254X9.5;
US;HSS304.8X203.2X9.5;HSS304.8X203.2X9.5;
US;HSS355.6X152.4X9.5;HSS355.6X152.4X9.5;
US;HSS406.4X101.6X9.5;HSS406.4X101.6X9.5;
US;HSS304.8X304.8X7.9;HSS304.8X304.8X7.9;
US;HSS355.6X254X7.9;HSS355.6X254X7.9;
US;HSS406.4X203.2X7.9;HSS406.4X203.2X7.9;
US;HSS457.2X152.4X7.9;HSS457.2X152.4X7.9;
US;HSS508X101.6X7.9;HSS508X101.6X7.9;
US;HSS203.2X203.2X12.7;HSS203.2X203.2X12.7;
US;HSS228.6X177.8X12.7;HSS228.6X177.8X12.7;
US;HSS254X152.4X12.7;HSS254X152.4X12.7;
US;HSS304.8X101.6X12.7;HSS304.8X101.6X12.7;
US;HSS177.8X177.8X15.9;HSS177.8X177.8X15.9;
US;HSS203.2X152.4X15.9;HSS203.2X152.4X15.9;
US;HSS228.6X127X15.9;HSS228.6X127X15.9;
US;HSS254X101.6X15.9;HSS254X101.6X15.9;
US;HSS304.8X254X9.5;HSS304.8X254X9.5;
US;HSS228.6X228.6X12.7;HSS228.6X228.6X12.7;
US;HSS254X203.2X12.7;HSS254X203.2X12.7;
US;HSS304.8X152.4X12.7;HSS304.8X152.4X12.7;
US;HSS355.6X101.6X12.7;HSS355.6X101.6X12.7;
US;HSS355.6X355.6X7.9;HSS355.6X355.6X7.9;
US;HSS406.4X304.8X7.9;HSS406.4X304.8X7.9;
US;HSS508X203.2X7.9;HSS508X203.2X7.9;
US;HSS304.8X304.8X9.5;HSS304.8X304.8X9.5;
US;HSS355.6X254X9.5;HSS355.6X254X9.5;
US;HSS406.4X203.2X9.5;HSS406.4X203.2X9.5;
US;HSS457.2X152.4X9.5;HSS457.2X152.4X9.5;
US;HSS508X101.6X9.5;HSS508X101.6X9.5;
US;HSS203.2X203.2X15.9;HSS203.2X203.2X15.9;
US;HSS228.6X177.8X15.9;HSS228.6X177.8X15.9;
US;HSS254X152.4X15.9;HSS254X152.4X15.9;
US;HSS304.8X101.6X15.9;HSS304.8X101.6X15.9;
US;HSS254X254X12.7;HSS254X254X12.7;
US;HSS304.8X203.2X12.7;HSS304.8X203.2X12.7;
US;HSS355.6X152.4X12.7;HSS355.6X152.4X12.7;
US;HSS406.4X101.6X12.7;HSS406.4X101.6X12.7;
US;HSS406.4X406.4X7.9;HSS406.4X406.4X7.9;
US;HSS508X304.8X7.9;HSS508X304.8X7.9;
US;HSS228.6X228.6X15.9;HSS228.6X228.6X15.9;
US;HSS254X203.2X15.9;HSS254X203.2X15.9;
US;HSS304.8X152.4X15.9;HSS304.8X152.4X15.9;
US;HSS355.6X101.6X15.9;HSS355.6X101.6X15.9;
US;HSS355.6X355.6X9.5;HSS355.6X355.6X9.5;
US;HSS406.4X304.8X9.5;HSS406.4X304.8X9.5;
US;HSS508X203.2X9.5;HSS508X203.2X9.5;
US;HSS304.8X254X12.7;HSS304.8X254X12.7;
US;HSS254X254X15.9;HSS254X254X15.9;
US;HSS304.8X203.2X15.9;HSS304.8X203.2X15.9;
US;HSS304.8X304.8X12.7;HSS304.8X304.8X12.7;
US;HSS355.6X152.4X15.9;HSS355.6X152.4X15.9;
US;HSS355.6X254X12.7;HSS355.6X254X12.7;
US;HSS406.4X101.6X15.9;HSS406.4X101.6X15.9;
US;HSS406.4X203.2X12.7;HSS406.4X203.2X12.7;
US;HSS457.2X152.4X12.7;HSS457.2X152.4X12.7;
US;HSS508X101.6X12.7;HSS508X101.6X12.7;
US;HSS406.4X406.4X9.5;HSS406.4X406.4X9.5;
US;HSS508X304.8X9.5;HSS508X304.8X9.5;
US;HSS355.6X355.6X12.7;HSS355.6X355.6X12.7;
US;HSS406.4X304.8X12.7;HSS406.4X304.8X12.7;
US;HSS508X203.2X12.7;HSS508X203.2X12.7;
US;HSS304.8X304.8X15.9;HSS304.8X304.8X15.9;
US;HSS355.6X254X15.9;HSS355.6X254X15.9;
US;HSS406.4X203.2X15.9;HSS406.4X203.2X15.9;
US;HSS457.2X152.4X15.9;HSS457.2X152.4X15.9;
US;HSS406.4X406.4X12.7;HSS406.4X406.4X12.7;
US;HSS508X304.8X12.7;HSS508X304.8X12.7;
US;HSS355.6X355.6X15.9;HSS355.6X355.6X15.9;
US;HSS406.4X304.8X15.9;HSS406.4X304.8X15.9;
US;HSS508X203.2X15.9;HSS508X203.2X15.9;
US;HSS406.4X406.4X15.9;HSS406.4X406.4X15.9;
US;HSS508X304.8X15.9;HSS508X304.8X15.9;
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;name;name;
#;;;
US;HSS42.2X3.6;HSS42.2X3.6;
US;HSS48.3X3.0;HSS48.3X3.0;
US;HSS48.3X3.7;HSS48.3X3.7;
US;HSS60.3X3.2;HSS60.3X3.2;
US;HSS63.5X3.2;HSS63.5X3.2;
US;HSS48.3X4.8;HSS48.3X4.8;
US;HSS60.3X3.9;HSS60.3X3.9;
US;HSS73X3.2;HSS73X3.2;
US;HSS76.2X3.2;HSS76.2X3.2;
US;HSS76.2X3.4;HSS76.2X3.4;
US;HSS60.3X4.8;HSS60.3X4.8;
US;HSS88.9X3.2;HSS88.9X3.2;
US;HSS63.5X4.8;HSS63.5X4.8;
US;HSS76.2X3.9;HSS76.2X3.9;
US;HSS60.3X5.5;HSS60.3X5.5;
US;HSS101.6X3.2;HSS101.6X3.2;
US;HSS73X4.8;HSS73X4.8;
US;HSS76.2X4.8;HSS76.2X4.8;
US;HSS60.3X6.4;HSS60.3X6.4;
US;HSS73X5.2;HSS73X5.2;
US;HSS114.3X3.2;HSS114.3X3.2;
US;HSS63.5X6.4;HSS63.5X6.4;
US;HSS76.2X5.2;HSS76.2X5.2;
US;HSS76.2X5.5;HSS76.2X5.5;
US;HSS127X3.2;HSS127X3.2;
US;HSS88.9X4.8;HSS88.9X4.8;
US;HSS73X6.4;HSS73X6.4;
US;HSS88.9X5.2;HSS88.9X5.2;
US;HSS76.2X6.4;HSS76.2X6.4;
US;HSS88.9X5.5;HSS88.9X5.5;
US;HSS101.6X4.8;HSS101.6X4.8;
US;HSS141.3X3.4;HSS141.3X3.4;
US;HSS152.4X3.2;HSS152.4X3.2;
US;HSS114.3X4.8;HSS114.3X4.8;
US;HSS168.3X3.2;HSS168.3X3.2;
US;HSS88.9X6.4;HSS88.9X6.4;
US;HSS101.6X5.6;HSS101.6X5.6;
US;HSS101.6X5.7;HSS101.6X5.7;
US;HSS177.8X3.2;HSS177.8X3.2;
US;HSS101.6X6;HSS101.6X6;
US;HSS127X4.8;HSS127X4.8;
US;HSS101.6X6.4;HSS101.6X6.4;
US;HSS88.9X7.6;HSS88.9X7.6;
US;HSS88.9X8;HSS88.9X8;
US;HSS141.3X4.8;HSS141.3X4.8;
US;HSS114.3X6;HSS114.3X6;
US;HSS152.4X4.8;HSS152.4X4.8;
US;HSS101.6X8;HSS101.6X8;
US;HSS127X6.4;HSS127X6.4;
US;HSS168.3X4.8;HSS168.3X4.8;
US;HSS127X6.6;HSS127X6.6;
US;HSS174.6X4.8;HSS174.6X4.8;
US;HSS177.8X4.8;HSS177.8X4.8;
US;HSS139.7X6.6;HSS139.7X6.6;
US;HSS190.5X4.8;HSS190.5X4.8;
US;HSS141.3X6.6;HSS141.3X6.6;
US;HSS114.3X8.6;HSS114.3X8.6;
US;HSS152.4X6.4;HSS152.4X6.4;
US;HSS127X7.9;HSS127X7.9;
US;HSS114.3X9.5;HSS114.3X9.5;
US;HSS219.1X4.8;HSS219.1X4.8;
US;HSS168.3X6.4;HSS168.3X6.4;
US;HSS152.4X7.1;HSS152.4X7.1;
US;HSS174.6X6.4;HSS174.6X6.4;
US;HSS177.8X6.4;HSS177.8X6.4;
US;HSS127X9.5;HSS127X9.5;
US;HSS244.5X4.8;HSS244.5X4.8;
US;HSS168.3X7.1;HSS168.3X7.1;
US;HSS152.4X7.9;HSS152.4X7.9;
US;HSS190.5X6.4;HSS190.5X6.4;
US;HSS254X4.8;HSS254X4.8;
US;HSS139.7X9.5;HSS139.7X9.5;
US;HSS141.3X9.5;HSS141.3X9.5;
US;HSS168.3X7.9;HSS168.3X7.9;
US;HSS174.6X7.9;HSS174.6X7.9;
US;HSS177.8X7.9;HSS177.8X7.9;
US;HSS219.1X6.4;HSS219.1X6.4;
US;HSS152.4X9.5;HSS152.4X9.5;
US;HSS190.5X7.9;HSS190.5X7.9;
US;HSS127X12.7;HSS127X12.7;
US;HSS244.5X6.4;HSS244.5X6.4;
US;HSS168.3X9.5;HSS168.3X9.5;
US;HSS193.7X8.3;HSS193.7X8.3;
US;HSS254X6.4;HSS254X6.4;
US;HSS174.6X9.5;HSS174.6X9.5;
US;HSS177.8X9.5;HSS177.8X9.5;
US;HSS139.7X12.7;HSS139.7X12.7;
US;HSS141.3X12.7;HSS141.3X12.7;
US;HSS273.1X6.4;HSS273.1X6.4;
US;HSS190.5X9.5;HSS190.5X9.5;
US;HSS219.1X8.2;HSS219.1X8.2;
US;HSS168.3X11;HSS168.3X11;
US;HSS193.7X9.5;HSS193.7X9.5;
US;HSS152.4X12.7;HSS152.4X12.7;
US;HSS244.5X7.9;HSS244.5X7.9;
US;HSS254X7.9;HSS254X7.9;
US;HSS168.3X12.7;HSS168.3X12.7;
US;HSS219.1X9.5;HSS219.1X9.5;
US;HSS323.9X6.4;HSS323.9X6.4;
US;HSS174.6X12.7;HSS174.6X12.7;
US;HSS177.8X12.7;HSS177.8X12.7;
US;HSS355.6X6.4;HSS355.6X6.4;
US;HSS244.5X9.5;HSS244.5X9.5;
US;HSS190.5X12.7;HSS190.5X12.7;
US;HSS254X9.5;HSS254X9.5;
US;HSS273.1X9.5;HSS273.1X9.5;
US;HSS406.4X6.4;HSS406.4X6.4;
US;HSS219.1X12.7;HSS219.1X12.7;
US;HSS355.6X7.9;HSS355.6X7.9;
US;HSS244.5X12.7;HSS244.5X12.7;
US;HSS323.9X9.5;HSS323.9X9.5;
US;HSS254X12.7;HSS254X12.7;
US;HSS406.4X7.9;HSS406.4X7.9;
US;HSS219.1X15.9;HSS219.1X15.9;
US;HSS273.1X12.7;HSS273.1X12.7;
US;HSS355.6X9.5;HSS355.6X9.5;
US;HSS254X15.9;HSS254X15.9;
US;HSS406.4X9.5;HSS406.4X9.5;
US;HSS323.9X12.7;HSS323.9X12.7;
US;HSS457.2X9.5;HSS457.2X9.5;
US;HSS355.6X12.7;HSS355.6X12.7;
US;HSS406.4X11.1;HSS406.4X11.1;
US;HSS508X9.5;HSS508X9.5;
US;HSS406.4X12.7;HSS406.4X12.7;
US;HSS355.6X15.9;HSS355.6X15.9;
US;HSS457.2X12.7;HSS457.2X12.7;
US;HSS406.4X15.9;HSS406.4X15.9;
US;HSS508X12.7;HSS508X12.7;
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;name;name;
#;;;
UK;CHSH21.3x2.3;RO21.3X2.3 (EN 10210-2);RO 21,3x2,3 (EN 10210-2)
UK;CHSH21.3x2.6;RO21.3X2.6 (EN 10210-2);RO 21,3x2,6 (EN 10210-2)
UK;CHSH26.9x2.3;RO26.9X2.3 (EN 10210-2);RO 26,9x2,3 (EN 10210-2)
UK;CHSH21.3x3.2;RO21.3X3.2 (EN 10210-2);RO 21,3x3,2 (EN 10210-2)
UK;CHSH26.9x2.6;RO26.9X2.6 (EN 10210-2);RO 26,9x2,6 (EN 10210-2)
UK;CHSH26.9x3.2;RO26.9X3.2 (EN 10210-2);RO 26,9x3,2 (EN 10210-2)
UK;CHSH33.7x2.6;RO33.7X2.6 (EN 10210-2);RO 33,7x2,6 (EN 10210-2)
UK;CHSH33.7x3.0;RO33.7X3.0 (EN 10210-2);RO 33,7x3,0 (EN 10210-2)
UK;CHSH33.7x3.2;RO33.7X3.2 (EN 10210-2);RO 33,7x3,2 (EN 10210-2)
UK;CHSH42.4x2.6;RO42.4X2.6 (EN 10210-2);RO 42,4x2,6 (EN 10210-2)
UK;CHSH33.7x3.6;RO33.7X3.6 (EN 10210-2);RO 33,7x3,6 (EN 10210-2)
UK;CHSH48.3x2.5;RO48.3X2.5 (EN 10210-2);RO 48,3x2,5 (EN 10210-2)
UK;CHSH42.4x3.0;RO42.4X3.0 (EN 10210-2);RO 42,4x3,0 (EN 10210-2)
UK;CHSH33.7x4.0;RO33.7X4.0 (EN 10210-2);RO 33,7x4,0 (EN 10210-2)
UK;CHSH48.3x2.6;RO48.3X2.6 (EN 10210-2);RO 48,3x2,6 (EN 10210-2)
UK;CHSH42.4x3.2;RO42.4X3.2 (EN 10210-2);RO 42,4x3,2 (EN 10210-2)
UK;CHSH48.3x3.0;RO48.3X3.0 (EN 10210-2);RO 48,3x3,0 (EN 10210-2)
UK;CHSH42.4x3.6;RO42.4X3.6 (EN 10210-2);RO 42,4x3,6 (EN 10210-2)
UK;CHSH48.3x3.2;RO48.3X3.2 (EN 10210-2);RO 48,3x3,2 (EN 10210-2)
UK;CHSH60.3x2.5;RO60.3X2.5 (EN 10210-2);RO 60,3x2,5 (EN 10210-2)
UK;CHSH60.3x2.6;RO60.3X2.6 (EN 10210-2);RO 60,3x2,6 (EN 10210-2)
UK;CHSH42.4x4.0;RO42.4X4.0 (EN 10210-2);RO 42,4x4,0 (EN 10210-2)
UK;CHSH48.3x3.6;RO48.3X3.6 (EN 10210-2);RO 48,3x3,6 (EN 10210-2)
UK;CHSH60.3x3.0;RO60.3X3.0 (EN 10210-2);RO 60,3x3,0 (EN 10210-2)
UK;CHSH48.3x4.0;RO48.3X4.0 (EN 10210-2);RO 48,3x4,0 (EN 10210-2)
UK;CHSH60.3x3.2;RO60.3X3.2 (EN 10210-2);RO 60,3x3,2 (EN 10210-2)
UK;CHSH76.1x2.5;RO76.1X2.5 (EN 10210-2);RO 76,1x2,5 (EN 10210-2)
UK;CHSH76.1x2.6;RO76.1X2.6 (EN 10210-2);RO 76,1x2,6 (EN 10210-2)
UK;CHSH60.3x3.6;RO60.3X3.6 (EN 10210-2);RO 60,3x3,6 (EN 10210-2)
UK;CHSH88.9x2.5;RO88.9X2.5 (EN 10210-2);RO 88,9x2,5 (EN 10210-2)
UK;CHSH48.3x5.0;RO48.3X5.0 (EN 10210-2);RO 48,3x5,0 (EN 10210-2)
UK;CHSH76.1x3.0;RO76.1X3.0 (EN 10210-2);RO 76,1x3,0 (EN 10210-2)
UK;CHSH60.3x4.0;RO60.3X4.0 (EN 10210-2);RO 60,3x4,0 (EN 10210-2)
UK;CHSH76.1x3.2;RO76.1X3.2 (EN 10210-2);RO 76,1x3,2 (EN 10210-2)
UK;CHSH88.9x3.0;RO88.9X3.0 (EN 10210-2);RO 88,9x3,0 (EN 10210-2)
UK;CHSH76.1x3.6;RO76.1X3.6 (EN 10210-2);RO 76,1x3,6 (EN 10210-2)
UK;CHSH88.9x3.2;RO88.9X3.2 (EN 10210-2);RO 88,9x3,2 (EN 10210-2)
UK;CHSH60.3x5.0;RO60.3X5.0 (EN 10210-2);RO 60,3x5,0 (EN 10210-2)
UK;CHSH76.1x4.0;RO76.1X4.0 (EN 10210-2);RO 76,1x4,0 (EN 10210-2)
UK;CHSH88.9x3.6;RO88.9X3.6 (EN 10210-2);RO 88,9x3,6 (EN 10210-2)
UK;CHSH101.6x3.2;RO101.6X3.2 (EN 10210-2);RO 101,6x3,2 (EN 10210-2)
UK;CHSH114.3x3.0;RO114.3X3.0 (EN 10210-2);RO 114,3x3,0 (EN 10210-2)
UK;CHSH88.9x4.0;RO88.9X4.0 (EN 10210-2);RO 88,9x4,0 (EN 10210-2)
UK;CHSH76.1x5.0;RO76.1X5.0 (EN 10210-2);RO 76,1x5,0 (EN 10210-2)
UK;CHSH114.3x3.2;RO114.3X3.2 (EN 10210-2);RO 114,3x3,2 (EN 10210-2)
UK;CHSH101.6x4.0;RO101.6X4.0 (EN 10210-2);RO 101,6x4,0 (EN 10210-2)
UK;CHSH114.3x3.6;RO114.3X3.6 (EN 10210-2);RO 114,3x3,6 (EN 10210-2)
UK;CHSH76.1x6.0;RO76.1X6.0 (EN 10210-2);RO 76,1x6,0 (EN 10210-2)
UK;CHSH88.9x5.0;RO88.9X5.0 (EN 10210-2);RO 88,9x5,0 (EN 10210-2)
UK;CHSH139.7x3.2;RO139.7X3.2 (EN 10210-2);RO 139,7x3,2 (EN 10210-2)
UK;CHSH76.1x6.3;RO76.1X6.3 (EN 10210-2);RO 76,1x6,3 (EN 10210-2)
UK;CHSH114.3x4.0;RO114.3X4.0 (EN 10210-2);RO 114,3x4,0 (EN 10210-2)
UK;CHSH101.6x5.0;RO101.6X5.0 (EN 10210-2);RO 101,6x5,0 (EN 10210-2)
UK;CHSH139.7x3.6;RO139.7X3.6 (EN 10210-2);RO 139,7x3,6 (EN 10210-2)
UK;CHSH88.9x6.0;RO88.9X6.0 (EN 10210-2);RO 88,9x6,0 (EN 10210-2)
UK;CHSH88.9x6.3;RO88.9X6.3 (EN 10210-2);RO 88,9x6,3 (EN 10210-2)
UK;CHSH168.3x3.2;RO168.3X3.2 (EN 10210-2);RO 168,3x3,2 (EN 10210-2)
UK;CHSH139.7x4.0;RO139.7X4.0 (EN 10210-2);RO 139,7x4,0 (EN 10210-2)
UK;CHSH114.3x5.0;RO114.3X5.0 (EN 10210-2);RO 114,3x5,0 (EN 10210-2)
UK;CHSH101.6x6.0;RO101.6X6.0 (EN 10210-2);RO 101,6x6,0 (EN 10210-2)
UK;CHSH168.3x3.6;RO168.3X3.6 (EN 10210-2);RO 168,3x3,6 (EN 10210-2)
UK;CHSH101.6x6.3;RO101.6X6.3 (EN 10210-2);RO 101,6x6,3 (EN 10210-2)
UK;CHSH114.3x6.0;RO114.3X6.0 (EN 10210-2);RO 114,3x6,0 (EN 10210-2)
UK;CHSH168.3x4.0;RO168.3X4.0 (EN 10210-2);RO 168,3x4,0 (EN 10210-2)
UK;CHSH139.7x5.0;RO139.7X5.0 (EN 10210-2);RO 139,7x5,0 (EN 10210-2)
UK;CHSH114.3x6.3;RO114.3X6.3 (EN 10210-2);RO 114,3x6,3 (EN 10210-2)
UK;CHSH101.6x8.0;RO101.6X8.0 (EN 10210-2);RO 101,6x8,0 (EN 10210-2)
UK;CHSH139.7x6.0;RO139.7X6.0 (EN 10210-2);RO 139,7x6,0 (EN 10210-2)
UK;CHSH168.3x5.0;RO168.3X5.0 (EN 10210-2);RO 168,3x5,0 (EN 10210-2)
UK;CHSH139.7x6.3;RO139.7X6.3 (EN 10210-2);RO 139,7x6,3 (EN 10210-2)
UK;CHSH114.3x8.0;RO114.3X8.0 (EN 10210-2);RO 114,3x8,0 (EN 10210-2)
UK;CHSH177.8x5.0;RO177.8X5.0 (EN 10210-2);RO 177,8x5,0 (EN 10210-2)
UK;CHSH101.6x10.0;RO101.6X10.0 (EN 10210-2);RO 101,6x10,0 (EN 10210-2)
